timestamp_millis,svid,constellation_type,constellation_name,cn0_dbhz,pseudorange_rate_mps,accumulated_delta_range_m,carrier_frequency_hz,state,multipath_indicator
1759151951999,26,5,BEIDOU,33.400001525878906,218.12673950195312,-180237.1014650191,1176450000.0,17199,0
1759151951999,21,5,BEIDOU,31.600000381469727,583.4143676757812,-174865.94797173428,1176450000.0,17199,0
1759151951999,7,6,GALILEO,28.5,485.1639404296875,-335953.23877370945,1176450000.0,23599,0
1759151951999,21,6,GALILEO,30.700000762939453,-204.4383544921875,-246114.84136529776,1176450000.0,23599,0
1759151953000,7,1,GPS,45.599998474121094,534.474609375,-3966.6561903449474,1575420000.0,16431,0
1759151953000,22,1,GPS,44.599998474121094,-51.12360382080078,-28972.12861279142,1575420000.0,16431,0
1759151953000,30,1,GPS,43.5,362.8667297363281,-12009.86397115964,1575420000.0,16431,0
1759151953000,14,1,GPS,40.79999923706055,121.15743255615234,-22979.405323452316,1575420000.0,16431,0
1759151953000,13,1,GPS,39.400001525878906,-261.24578857421875,-32273.043312310416,1575420000.0,16431,0
1759151953000,21,1,GPS,35.900001525878906,571.1306762695312,-149934.38008852012,1575420000.0,16431,0
1759151953000,5,1,GPS,33.099998474121094,251.5858612060547,-19830.049756385968,1575420000.0,16431,0
1759151953000,17,1,GPS,32.400001525878906,-290.8923034667969,-32995.04834944557,1575420000.0,16431,0
1759151953000,9,1,GPS,23.5,852.0391235351562,-5244.708286399022,1575420000.0,16431,0
1759151953000,30,6,GALILEO,45.20000076293945,690.5189819335938,-136321.72632826518,1575420000.0,23599,0
1759151953000,21,5,BEIDOU,43.79999923706055,584.5701904296875,-11722.54182408913,1561098000.0,17199,0
1759151953000,27,6,GALILEO,43.400001525878906,237.18666076660156,-144327.76169030846,1575420000.0,23599,0
1759151953000,7,6,GALILEO,42.0,481.464111328125,-140036.50113016312,1575420000.0,23599,0
1759151953000,26,5,BEIDOU,41.20000076293945,218.86038208007812,-18779.677595146408,1561098000.0,17199,0
1759151953000,8,3,GLONASS,40.5,417.7303161621094,19245102.354375534,1605375000.0,16623,0
1759151953000,11,3,GLONASS,39.900001525878906,242.34439086914062,19617682.458647635,1602000000.0,16623,0
1759151953000,24,5,BEIDOU,36.20000076293945,-139.57264709472656,-34768.576217857306,1561098000.0,291,0
1759151953000,10,3,GLONASS,36.400001525878906,825.091552734375,20999831.01628186,1598062500.0,16623,0
1759151953000,9,5,BEIDOU,34.20000076293945,291.9219665527344,-16968.11759939231,1561098000.0,17199,0
1759151953000,1,3,GLONASS,33.20000076293945,-311.9853820800781,20776463.25961423,1602562600.0,16623,0
1759151953000,12,3,GLONASS,38.20000076293945,-300.6296081542969,22917726.572477933,1601437400.0,16623,0
1759151953000,7,5,BEIDOU,34.20000076293945,138.8672332763672,-22559.491010789236,1561098000.0,291,0
1759151953000,21,6,GALILEO,30.5,-204.5995635986328,-459869.5111277209,1575420000.0,23599,0
1759151953000,29,6,GALILEO,38.5,40.683284759521484,-147781.54506349887,1575420000.0,23599,0
1759151953000,7,3,GLONASS,30.299999237060547,987.4280395507812,22163673.182146482,1604812500.0,16623,0
1759151953000,14,5,BEIDOU,34.0,-226.9150848388672,-181556.1397144948,1561098000.0,17199,0
1759151953000,10,5,BEIDOU,26.399999618530273,98.94052124023438,-211222.1577947776,1561098000.0,17199,0
1759151953000,19,6,GALILEO,22.0,-182.0083770751953,-226066.6966579864,1575420000.0,23599,0
1759151953000,21,1,GPS,32.20000076293945,570.8883666992188,-342382.53519110405,1176450000.0,16431,0
1759151953000,14,1,GPS,35.70000076293945,121.15740203857422,-24927.948762921675,1176450000.0,16431,0
1759151953000,30,1,GPS,39.400001525878906,362.91436767578125,-13593.57908799965,1176450000.0,16431,0
1759151953000,29,6,GALILEO,30.5,42.02574920654297,-180985.6452111958,1176450000.0,23599,0
1759151953000,30,6,GALILEO,40.900001525878906,690.5297241210938,-227624.55438068561,1176450000.0,23599,0
1759151953000,21,6,GALILEO,31.600000381469727,-203.62449645996094,-246318.91887808155,1176450000.0,23599,0
1759151953000,7,6,GALILEO,28.0,478.01251220703125,-335473.1921366968,1176450000.0,23599,0
1759151953000,27,6,GALILEO,30.5,237.40248107910156,-226073.77116510135,1176450000.0,23599,0
1759151953000,26,5,BEIDOU,32.099998474121094,219.09075927734375,-180018.51546599198,1176450000.0,17199,0
1759151953000,21,5,BEIDOU,31.200000762939453,584.1868286132812,-174282.0972792444,1176450000.0,17199,0
1759151953999,7,1,GPS,45.400001525878906,534.9690551757812,-3432.0008343841764,1575420000.0,16431,0
1759151953999,22,1,GPS,44.400001525878906,-50.49321365356445,-29022.988652812783,1575420000.0,16431,0
1759151953999,30,1,GPS,43.400001525878906,363.4468688964844,-11646.754780199284,1575420000.0,16431,0
1759151953999,14,1,GPS,40.900001525878906,121.73951721191406,-22858.02523982292,1575420000.0,16431,0
1759151953999,13,1,GPS,39.400001525878906,-260.8016052246094,-32534.15010748757,1575420000.0,16431,0
1759151953999,5,1,GPS,33.0,251.88217163085938,-19578.490417903347,1575420000.0,16431,0
1759151953999,17,1,GPS,31.299999237060547,-291.91314697265625,-33286.62148198584,1575420000.0,16431,0
1759151953999,9,1,GPS,23.399999618530273,851.8146362304688,-4392.986822743958,1575420000.0,16431,0
1759151953999,21,1,GPS,35.70000076293945,571.7145385742188,-149363.027659835,1575420000.0,16431,0
1759151953999,30,6,GALILEO,45.599998474121094,691.0579223632812,-135631.00329606005,1575420000.0,23599,0
1759151953999,21,5,BEIDOU,44.099998474121094,585.1653442382812,-11137.734006773797,1561098000.0,17199,0
1759151953999,27,6,GALILEO,43.29999923706055,237.8262176513672,-144090.3021409043,1575420000.0,23599,0
1759151953999,7,6,GALILEO,41.900001525878906,482.0078125,-139554.8274681179,1575420000.0,23599,0
1759151953999,8,3,GLONASS,40.5,418.3617858886719,19245516.150431093,1605375000.0,16623,0
1759151953999,26,5,BEIDOU,41.0,219.47140502929688,-18560.561135123018,1561098000.0,17199,0
1759151953999,11,3,GLONASS,39.70000076293945,243.17123413085938,19617923.83963207,1602000000.0,16623,0
1759151953999,24,5,BEIDOU,37.400001525878906,-138.66725158691406,-34907.812270605355,1561098000.0,291,0
1759151953999,10,3,GLONASS,36.599998474121094,825.61181640625,21000656.89041813,1598062500.0,16623,0
1759151953999,9,5,BEIDOU,34.099998474121094,293.3825988769531,-16675.310720374284,1561098000.0,17199,0
1759151953999,12,3,GLONASS,37.20000076293945,-300.2437438964844,22917429.959803168,1601437400.0,16623,0
1759151953999,7,5,BEIDOU,33.79999923706055,139.41256713867188,-22420.829173079284,1561098000.0,291,0
1759151953999,21,6,GALILEO,31.0,-203.42489624023438,-460072.93621205934,1575420000.0,23599,0
1759151953999,29,6,GALILEO,37.400001525878906,41.61949157714844,-147740.3943043142,1575420000.0,23599,0
1759151953999,7,3,GLONASS,29.899999618530273,989.1834106445312,22164656.44657306,1604812500.0,16623,0
1759151953999,10,5,BEIDOU,27.0,99.85883331298828,-211122.68791719346,1561098000.0,17199,0
1759151953999,14,5,BEIDOU,32.79999923706055,-228.02854919433594,-181783.8667993734,1561098000.0,17199,0
1759151953999,22,5,BEIDOU,22.899999618530273,915.8430786132812,-469748.7007762158,1561098000.0,17199,0
1759151953999,19,6,GALILEO,21.899999618530273,-182.39828491210938,-226249.144713705,1575420000.0,23599,0
1759151953999,30,1,GPS,40.400001525878906,363.4297180175781,-13230.476749627327,1176450000.0,16431,0
1759151953999,14,1,GPS,35.599998474121094,121.71662902832031,-24806.582580178918,1176450000.0,16431,0
1759151953999,21,1,GPS,32.099998474121094,571.546630859375,-341811.3776996891,1176450000.0,16431,0
1759151953999,21,6,GALILEO,32.599998474121094,-203.08206176757812,-246522.3328858151,1176450000.0,23599,0
1759151953999,7,6,GALILEO,27.100000381469727,479.3348693847656,-334993.61971092306,1176450000.0,23599,0
1759151953999,26,5,BEIDOU,31.0,219.40269470214844,-179799.3848662186,1176450000.0,17199,0
1759151953999,21,5,BEIDOU,31.100000381469727,585.2578735351562,-173697.30809221347,1176450000.0,17199,0
1759151953999,29,6,GALILEO,30.100000381469727,41.21050262451172,-180944.42143888614,1176450000.0,23599,0
1759151953999,27,6,GALILEO,30.100000381469727,239.731201171875,-225834.81016724068,1176450000.0,23599,0
1759151953999,30,6,GALILEO,40.599998474121094,691.0562133789062,-226933.82964919234,1176450000.0,23599,0
1759151955000,7,1,GPS,45.20000076293945,536.12353515625,-2896.3663444831036,1575420000.0,16431,0
1759151955000,22,1,GPS,44.20000076293945,-49.206260681152344,-29072.746203141345,1575420000.0,16431,0
1759151955000,30,1,GPS,43.29999923706055,364.58953857421875,-11282.658469740672,1575420000.0,16431,0
1759151955000,13,1,GPS,39.400001525878906,-259.5755615234375,-32794.23624053574,1575420000.0,16431,0
1759151955000,21,1,GPS,35.599998474121094,572.9945068359375,-148790.58017597848,1575420000.0,16431,0
1759151955000,5,1,GPS,32.900001525878906,254.12059020996094,-19325.223418887064,1575420000.0,16431,0
1759151955000,17,1,GPS,30.5,-290.5785827636719,-33577.53176227136,1575420000.0,16431,0
1759151955000,9,1,GPS,23.299999237060547,853.1402587890625,-3540.3189817526727,1575420000.0,16431,0
1759151955000,14,1,GPS,41.099998474121094,123.00684356689453,-22735.560574834002,1575420000.0,16431,0
1759151955000,30,6,GALILEO,45.79999923706055,692.2310791015625,-134939.2744762506,1575420000.0,23599,0
1759151955000,21,5,BEIDOU,44.20000076293945,586.455078125,-10551.82763928367,1561098000.0,17199,0
1759151955000,27,6,GALILEO,43.099998474121094,239.02850341796875,-143851.79647553357,1575420000.0,23599,0
1759151955000,7,6,GALILEO,41.79999923706055,483.19635009765625,-139072.1383796132,1575420000.0,23599,0
1759151955000,8,3,GLONASS,40.400001525878906,419.6695861816406,19245944.254937444,1605375000.0,16623,0
1759151955000,26,5,BEIDOU,40.79999923706055,220.68682861328125,-18340.397623296012,1561098000.0,17199,0
1759151955000,11,3,GLONASS,39.599998474121094,244.47047424316406,19618169.65641504,1602000000.0,16623,0
1759151955000,24,5,BEIDOU,38.29999923706055,-137.7588348388672,-35046.06484676071,1561098000.0,291,0
1759151955000,10,3,GLONASS,36.70000076293945,826.8400268554688,21001479.760540977,1598062500.0,16623,0
1759151955000,9,5,BEIDOU,33.900001525878906,294.2410888671875,-16381.547519805084,1561098000.0,17199,0
1759151955000,7,5,BEIDOU,33.5,141.06893920898438,-22280.540059480525,1561098000.0,291,0
1759151955000,21,6,GALILEO,31.5,-201.5881805419922,-460275.136821448,1575420000.0,23599,0
1759151955000,12,3,GLONASS,36.29999923706055,-298.12786865234375,22917171.83804107,1601437400.0,16623,0
1759151955000,29,6,GALILEO,36.29999923706055,43.01344680786133,-147698.00172630508,1575420000.0,23599,0
1759151955000,7,3,GLONASS,29.700000762939453,990.11181640625,22165635.99087105,1604812500.0,16623,0
1759151955000,10,5,BEIDOU,27.600000381469727,101.40419006347656,-211021.9284340717,1561098000.0,17199,0
1759151955000,14,5,BEIDOU,31.899999618530273,-224.451171875,-182009.41007704695,1561098000.0,17199,0
1759151955000,1,3,GLONASS,28.799999237060547,-308.76690673828125,20775885.20262671,1602562600.0,16623,0
1759151955000,19,6,GALILEO,21.799999237060547,-180.92332458496094,-226430.57639489305,1575420000.0,23599,0
1759151955000,30,1,GPS,40.20000076293945,364.5577087402344,-12866.403943469108,1176450000.0,16431,0
1759151955000,14,1,GPS,35.400001525878906,123.04199981689453,-24684.09911065409,1176450000.0,16431,0
1759151955000,21,1,GPS,32.099998474121094,572.9989624023438,-341238.9922014106,1176450000.0,16431,0
1759151955000,29,6,GALILEO,29.600000381469727,45.040531158447266,-180900.6531326761,1176450000.0,23599,0
1759151955000,21,6,GALILEO,32.599998474121094,-201.82217407226562,-246724.68579502995,1176450000.0,23599,0
1759151955000,26,5,BEIDOU,30.200000762939453,221.4780731201172,-179578.6891439078,1176450000.0,17199,0
1759151955000,7,6,GALILEO,26.700000762939453,481.2074890136719,-334512.9569464926,1176450000.0,23599,0
1759151955000,21,5,BEIDOU,31.100000381469727,586.9835205078125,-173111.05565203587,1176450000.0,17199,0
1759151955000,27,6,GALILEO,29.799999237060547,240.29542541503906,-225594.959404479,1176450000.0,23599,0
1759151955000,30,6,GALILEO,40.599998474121094,692.2176513671875,-226242.1092339767,1176450000.0,23599,0
1759151955999,7,1,GPS,45.0,537.8062133789062,-2359.283719313913,1575420000.0,16431,0
1759151955999,30,1,GPS,43.20000076293945,366.28375244140625,-10917.103645344752,1575420000.0,16431,0
1759151955999,22,1,GPS,44.0,-47.3761100769043,-29120.916156659252,1575420000.0,16431,0
1759151955999,14,1,GPS,41.29999923706055,124.79901123046875,-22611.539605212805,1575420000.0,16431,0
1759151955999,13,1,GPS,39.400001525878906,-257.96240234375,-33052.90671515453,1575420000.0,16431,0
1759151955999,21,1,GPS,35.400001525878906,574.8349609375,-148216.54069666634,1575420000.0,16431,0
1759151955999,5,1,GPS,32.79999923706055,255.28411865234375,-19070.611518881575,1575420000.0,16431,0
1759151955999,17,1,GPS,30.0,-287.6327209472656,-33866.257169474964,1575420000.0,16431,0
1759151955999,9,1,GPS,23.299999237060547,855.08740234375,-2686.037582835823,1575420000.0,16431,0
1759151955999,30,6,GALILEO,45.79999923706055,693.9283447265625,-134246.07889286967,1575420000.0,23599,0
1759151955999,21,5,BEIDOU,44.20000076293945,588.229736328125,-9964.371983354038,1561098000.0,17199,0
1759151955999,27,6,GALILEO,43.0,240.80288696289062,-143611.75917798257,1575420000.0,23599,0
1759151955999,7,6,GALILEO,41.70000076293945,484.8961181640625,-138587.97765156234,1575420000.0,23599,0
1759151955999,26,5,BEIDOU,40.599998474121094,222.3522186279297,-18118.774838410085,1561098000.0,17199,0
1759151955999,8,3,GLONASS,40.29999923706055,421.554443359375,19246366.78014617,1605375000.0,16623,0
1759151955999,24,5,BEIDOU,39.099998474121094,-135.6445770263672,-35182.78265171673,1561098000.0,291,0
1759151955999,11,3,GLONASS,39.599998474121094,246.1407012939453,19618411.180864956,1602000000.0,16623,0
1759151955999,10,3,GLONASS,36.70000076293945,828.4786987304688,21002303.203390054,1598062500.0,16623,0
1759151955999,21,6,GALILEO,32.400001525878906,-200.342529296875,-460476.0988344372,1575420000.0,23599,0
1759151955999,9,5,BEIDOU,33.79999923706055,295.8690185546875,-16086.380268623005,1561098000.0,17199,0
1759151955999,7,5,BEIDOU,33.20000076293945,142.17037963867188,-22138.703934217803,1561098000.0,291,0
1759151955999,12,3,GLONASS,35.5,-297.1148376464844,22916808.691582352,1601437400.0,16623,0
1759151955999,29,6,GALILEO,35.29999923706055,43.29948425292969,-147655.00451722214,1575420000.0,23599,0
1759151955999,7,3,GLONASS,29.600000381469727,991.253173828125,22166619.5414975,1604812500.0,16623,0
1759151955999,10,5,BEIDOU,27.899999618530273,102.91775512695312,-210919.73003850342,1561098000.0,17199,0
1759151955999,14,5,BEIDOU,31.299999237060547,-222.1978302001953,-182232.72319542826,1561098000.0,17199,0
1759151955999,1,3,GLONASS,28.399999618530273,-309.06768798828125,20775526.34870792,1602562600.0,16623,0
1759151955999,19,6,GALILEO,21.700000762939453,-178.81126403808594,-226610.26123988366,1575420000.0,23599,0
1759151955999,30,1,GPS,40.099998474121094,366.2784118652344,-12500.860514229978,1176450000.0,16431,0
1759151955999,21,1,GPS,32.0,574.7975463867188,-340664.99832317047,1176450000.0,16431,0
1759151955999,14,1,GPS,39.099998474121094,124.78438568115234,-24560.081620818994,1176450000.0,16431,0
1759151955999,27,6,GALILEO,29.0,243.30108642578125,-225352.80827658,1176450000.0,23599,0
1759151955999,29,6,GALILEO,29.299999237060547,41.68642044067383,-180858.27272485418,1176450000.0,23599,0
1759151955999,26,5,BEIDOU,29.799999237060547,221.54937744140625,-179357.42418520048,1176450000.0,17199,0
1759151955999,21,6,GALILEO,33.0,-200.09471130371094,-246925.53336049116,1176450000.0,23599,0
1759151955999,7,6,GALILEO,26.299999237060547,483.12005615234375,-334030.65568913147,1176450000.0,23599,0
1759151955999,21,5,BEIDOU,31.100000381469727,587.7503662109375,-172523.80423491192,1176450000.0,17199,0
1759151955999,30,6,GALILEO,39.79999923706055,693.9190063476562,-225548.92267426604,1176450000.0,23599,0
1759151957000,7,1,GPS,44.79999923706055,539.641357421875,-1820.4949565343559,1575420000.0,16431,0
1759151957000,30,1,GPS,43.400001525878906,367.90374755859375,-10549.982638089648,1575420000.0,16431,0
1759151957000,22,1,GPS,43.79999923706055,-45.73598098754883,-29167.46348989202,1575420000.0,16431,0
1759151957000,13,1,GPS,39.400001525878906,-256.2896728515625,-33309.99015469209,1575420000.0,16431,0
1759151957000,21,1,GPS,35.29999923706055,576.6175537109375,-147640.7821452247,1575420000.0,16431,0
1759151957000,5,1,GPS,32.70000076293945,256.663818359375,-18814.6315106306,1575420000.0,16431,0
1759151957000,17,1,GPS,29.799999237060547,-286.5829772949219,-34153.554456028854,1575420000.0,16431,0
1759151957000,9,1,GPS,23.299999237060547,856.2313232421875,-1830.45570087526,1575420000.0,16431,0
1759151957000,8,1,GPS,17.600000381469727,625.140625,-443658.8556877624,1575420000.0,16431,0
1759151957000,14,1,GPS,41.29999923706055,126.58907318115234,-22485.80649052543,1575420000.0,16431,0
1759151957000,30,6,GALILEO,45.79999923706055,695.712646484375,-133551.20483534617,1575420000.0,23599,0
1759151957000,21,5,BEIDOU,44.20000076293945,590.036865234375,-9375.195143682533,1561098000.0,17199,0
1759151957000,27,6,GALILEO,42.79999923706055,242.56016540527344,-143370.03982194385,1575420000.0,23599,0
1759151957000,26,5,BEIDOU,40.599998474121094,223.9412384033203,-17895.60627727711,1561098000.0,17199,0
1759151957000,7,6,GALILEO,41.599998474121094,487.0417175292969,-138101.89597403552,1575420000.0,23599,0
1759151957000,11,3,GLONASS,39.70000076293945,247.79766845703125,19618662.721133713,1602000000.0,16623,0
1759151957000,8,3,GLONASS,40.20000076293945,423.3837585449219,19246788.875838865,1605375000.0,16623,0
1759151957000,24,5,BEIDOU,39.70000076293945,-133.99058532714844,-35317.714740614756,1561098000.0,291,0
1759151957000,10,3,GLONASS,36.70000076293945,830.1741333007812,21003127.93408032,1598062500.0,16623,0
1759151957000,21,6,GALILEO,33.400001525878906,-198.4346923828125,-460675.2809395671,1575420000.0,23599,0
1759151957000,9,5,BEIDOU,33.599998474121094,297.7835388183594,-15789.468641143525,1561098000.0,17199,0
1759151957000,7,5,BEIDOU,33.0,143.8638153076172,-21995.754085824476,1561098000.0,291,0
1759151957000,29,6,GALILEO,34.70000076293945,46.063323974609375,-147609.96320229632,1575420000.0,23599,0
1759151957000,12,3,GLONASS,34.79999923706055,-295.8544921875,22916520.664480995,1601437400.0,16623,0
1759151957000,7,3,GLONASS,29.600000381469727,993.2236328125,22167578.338864904,1604812500.0,16623,0
1759151957000,10,5,BEIDOU,28.899999618530273,104.07757568359375,-210816.2787926944,1561098000.0,17199,0
1759151957000,1,3,GLONASS,28.5,-306.9366760253906,20775213.139266264,1602562600.0,16623,0
1759151957000,14,5,BEIDOU,30.799999237060547,-221.69992065429688,-182454.960981581,1561098000.0,17199,0
1759151957000,19,6,GALILEO,21.600000381469727,-176.7047882080078,-226787.95948430698,1575420000.0,23599,0
1759151957000,30,1,GPS,40.400001525878906,367.95416259765625,-12133.709701147513,1176450000.0,16431,0
1759151957000,21,1,GPS,31.600000381469727,576.4371948242188,-340089.37519860826,1176450000.0,16431,0
1759151957000,14,1,GPS,38.20000076293945,126.5608139038086,-24434.36850378581,1176450000.0,16431,0
1759151957000,27,6,GALILEO,28.799999237060547,242.5242156982422,-225110.40827046224,1176450000.0,23599,0
1759151957000,29,6,GALILEO,29.0,45.5844841003418,-180813.75623801927,1176450000.0,23599,0
1759151957000,26,5,BEIDOU,29.5,222.17640686035156,-179135.55146031373,1176450000.0,17199,0
1759151957000,21,6,GALILEO,32.599998474121094,-198.38076782226562,-247124.73651810567,1176450000.0,23599,0
1759151957000,7,6,GALILEO,26.200000762939453,488.7368469238281,-333544.06374006195,1176450000.0,23599,0
1759151957000,21,5,BEIDOU,30.200000762939453,590.027587890625,-171934.70166404307,1176450000.0,17199,0
1759151957000,30,6,GALILEO,39.70000076293945,695.6943969726562,-224854.06378531386,1176450000.0,23599,0
1759151958000,7,1,GPS,44.599998474121094,540.93798828125,-1280.273041775683,1575420000.0,16431,0
1759151958000,30,1,GPS,43.5,369.48565673828125,-10181.284964789367,1575420000.0,16431,0
