timestamp_millis,svid,constellation_type,constellation_name,cn0_dbhz,pseudorange_rate_mps,accumulated_delta_range_m,carrier_frequency_hz,state,multipath_indicator
1759152103999,29,6,GALILEO,33.400001525878906,-6.7067413330078125,508623.58669589023,1176450000.0,23599,0
1759152104999,7,1,GPS,47.0,483.5182189941406,3282.2384981225478,1575420000.0,16431,0
1759152104999,30,1,GPS,42.29999923706055,314.708740234375,-395.26529262273107,1575420000.0,16431,0
1759152104999,13,1,GPS,33.79999923706055,-310.0204772949219,-13973.157348991255,1575420000.0,16431,0
1759152104999,22,1,GPS,32.5,-87.9712142944336,-356294.8764467753,1575420000.0,16431,0
1759152104999,17,1,GPS,38.0,-344.3592529296875,-21870.21017771616,1575420000.0,16431,0
1759152104999,5,1,GPS,31.799999237060547,216.96914672851562,-4344.253847477841,1575420000.0,16431,0
1759152104999,21,1,GPS,29.700000762939453,534.2080688476562,-171753.73206769896,1575420000.0,16431,0
1759152104999,9,1,GPS,27.0,807.0746459960938,10265.726323230832,1575420000.0,16431,0
1759152104999,14,1,GPS,40.0,83.9874038696289,-5417.489439443219,1575420000.0,16431,0
1759152104999,30,6,GALILEO,43.20000076293945,644.2997436523438,-10274.74888020812,1575420000.0,23599,0
1759152104999,27,6,GALILEO,42.29999923706055,196.7863311767578,-17771.497461806946,1575420000.0,23599,0
1759152104999,8,3,GLONASS,39.20000076293945,388.2730407714844,19267880.89791859,1605375000.0,16623,0
1759152104999,10,3,GLONASS,38.20000076293945,778.1510620117188,21083201.643603135,1598062500.0,16623,0
1759152104999,29,6,GALILEO,39.400001525878906,-6.526825904846191,-22036.995169580412,1575420000.0,23599,0
1759152104999,7,6,GALILEO,36.70000076293945,436.64990234375,-86634.11910137895,1575420000.0,23599,0
1759152104999,24,5,BEIDOU,37.099998474121094,-185.8707733154297,-22220.849953424593,1561098000.0,17199,0
1759152104999,9,5,BEIDOU,36.0,238.11636352539062,-16893.601955922844,1561098000.0,17199,0
1759152104999,7,5,BEIDOU,36.0,90.43186950683594,-20001.489199278178,1561098000.0,17199,0
1759152104999,21,6,GALILEO,34.5,-249.464111328125,-269988.64975997945,1575420000.0,23599,0
1759152104999,21,5,BEIDOU,38.5,545.7083740234375,-8617.236996359541,1561098000.0,17199,0
1759152104999,12,3,GLONASS,34.20000076293945,-343.482421875,22830237.56473944,1601437400.0,16623,0
1759152104999,1,3,GLONASS,31.799999237060547,-350.9270935058594,20687581.253702533,1602562600.0,16623,0
1759152104999,7,3,GLONASS,31.200000762939453,946.541259765625,22272271.52110003,1604812500.0,16623,0
1759152104999,14,5,BEIDOU,31.700000762939453,-270.6918640136719,-29343.009943038982,1561098000.0,17199,0
1759152104999,11,3,GLONASS,36.400001525878906,206.89907836914062,19613315.72686806,1602000000.0,16623,0
1759152104999,10,5,BEIDOU,29.299999237060547,50.55634307861328,-85838.40570836706,1561098000.0,17199,0
1759152104999,26,5,BEIDOU,33.5,174.8314208984375,-14604.622774622345,1561098000.0,17199,0
1759152104999,19,6,GALILEO,22.100000381469727,-234.1354217529297,-41855.15230056975,1575420000.0,23599,0
1759152104999,14,1,GPS,34.0,84.48030090332031,-7297.662761666463,1176450000.0,16431,0
1759152104999,30,1,GPS,33.79999923706055,314.2653503417969,-2280.4164132058504,1176450000.0,16431,0
1759152104999,26,5,BEIDOU,30.0,177.435302734375,-16497.474918482825,1176450000.0,17199,0
1759152104999,7,6,GALILEO,25.0,437.9179992675781,-88553.51333386585,1176450000.0,23599,0
1759152104999,27,6,GALILEO,32.599998474121094,195.53016662597656,-19738.78682395484,1176450000.0,23599,0
1759152104999,24,5,BEIDOU,26.0,-189.14564514160156,-82745.414346234,1176450000.0,17199,0
1759152104999,21,5,BEIDOU,33.900001525878906,544.3605346679688,-10573.094172010082,1176450000.0,17199,0
1759152104999,29,6,GALILEO,32.20000076293945,-5.107963562011719,508617.6860649358,1176450000.0,23599,0
1759152104999,30,6,GALILEO,33.79999923706055,644.0467529296875,520205.62777557987,1176450000.0,23599,0
1759152104999,21,6,GALILEO,28.399999618530273,-249.87515258789062,-298963.35858140315,1176450000.0,23599,0
1759152106000,7,1,GPS,46.29999923706055,484.4025573730469,3766.2330738487653,1575420000.0,16431,0
1759152106000,14,1,GPS,40.099998474121094,84.90055084228516,-5333.050345485448,1575420000.0,16431,0
1759152106000,30,1,GPS,41.79999923706055,315.62457275390625,-80.09075126325479,1575420000.0,16431,0
1759152106000,22,1,GPS,32.5,-87.2249984741211,-356382.4768867051,1575420000.0,16431,0
1759152106000,17,1,GPS,36.70000076293945,-343.05712890625,-22213.71072257636,1575420000.0,16431,0
1759152106000,5,1,GPS,31.399999618530273,217.71728515625,-4126.816994146968,1575420000.0,16431,0
1759152106000,9,1,GPS,27.299999237060547,807.32666015625,11072.710039157828,1575420000.0,16431,0
1759152106000,13,1,GPS,33.79999923706055,-309.28173828125,-14282.842383301002,1575420000.0,16431,0
1759152106000,21,1,GPS,29.600000381469727,534.3684692382812,-171219.55010845914,1575420000.0,16431,0
1759152106000,30,6,GALILEO,43.5,645.179931640625,-9629.99212972098,1575420000.0,23599,0
1759152106000,27,6,GALILEO,42.29999923706055,197.63526916503906,-17574.304899058676,1575420000.0,23599,0
1759152106000,8,3,GLONASS,39.29999923706055,389.1639099121094,19268274.234981045,1605375000.0,16623,0
1759152106000,10,3,GLONASS,38.099998474121094,778.9679565429688,21083984.30861276,1598062500.0,16623,0
1759152106000,7,6,GALILEO,37.099998474121094,437.45684814453125,-86197.08603770542,1575420000.0,23599,0
1759152106000,9,5,BEIDOU,36.900001525878906,238.89036560058594,-16655.092539370933,1561098000.0,17199,0
1759152106000,29,6,GALILEO,39.099998474121094,-5.70786714553833,-22043.143290278873,1575420000.0,23599,0
1759152106000,24,5,BEIDOU,37.099998474121094,-185.11981201171875,-22406.36868377804,1561098000.0,17199,0
1759152106000,7,5,BEIDOU,35.79999923706055,91.06572723388672,-19910.763497793756,1561098000.0,17199,0
1759152106000,21,5,BEIDOU,37.79999923706055,547.2540893554688,-8070.629271138634,1561098000.0,17199,0
1759152106000,21,6,GALILEO,34.5,-248.48074340820312,-270237.58426663827,1575420000.0,23599,0
1759152106000,12,3,GLONASS,34.099998474121094,-342.5964050292969,22829908.0451041,1601437400.0,16623,0
1759152106000,1,3,GLONASS,31.899999618530273,-350.7564392089844,20687244.15008892,1602562600.0,16623,0
1759152106000,14,5,BEIDOU,31.5,-270.238525390625,-29613.545392611646,1561098000.0,17199,0
1759152106000,11,3,GLONASS,35.29999923706055,206.75303649902344,19613506.31491457,1602000000.0,16623,0
1759152106000,10,5,BEIDOU,29.299999237060547,51.270599365234375,-85787.59434835787,1561098000.0,17199,0
1759152106000,26,5,BEIDOU,32.099998474121094,175.22732543945312,-14429.395314173948,1561098000.0,17199,0
1759152106000,19,6,GALILEO,22.0,-234.26849365234375,-42089.38339613413,1575420000.0,23599,0
1759152106000,14,1,GPS,32.79999923706055,84.91273498535156,-7213.144644910237,1176450000.0,16431,0
1759152106000,30,1,GPS,34.0,315.59783935546875,-1965.327835283766,1176450000.0,16431,0
1759152106000,21,6,GALILEO,26.799999237060547,-248.6114044189453,-299212.4698734835,1176450000.0,23599,0
1759152106000,26,5,BEIDOU,29.399999618530273,176.921875,-16320.523710624606,1176450000.0,17199,0
1759152106000,21,5,BEIDOU,33.20000076293945,546.8414916992188,-10026.40299155732,1176450000.0,17199,0
1759152106000,7,6,GALILEO,24.899999618530273,438.0734558105469,-88115.68984173826,1176450000.0,23599,0
1759152106000,29,6,GALILEO,31.600000381469727,-5.293394088745117,508612.19025606994,1176450000.0,23599,0
1759152106000,30,6,GALILEO,33.599998474121094,645.2522583007812,520850.355825148,1176450000.0,23599,0
1759152106000,27,6,GALILEO,32.70000076293945,198.05642700195312,-19541.73536545568,1176450000.0,23599,0
1759152107000,7,1,GPS,45.70000076293945,484.4894714355469,4250.557820792543,1575420000.0,16431,0
1759152107000,14,1,GPS,40.400001525878906,85.05789184570312,-5248.198677958513,1575420000.0,16431,0
1759152107000,30,1,GPS,41.5,315.60870361328125,235.37338959693443,1575420000.0,16431,0
1759152107000,13,1,GPS,33.900001525878906,-309.10980224609375,-14592.144081332837,1575420000.0,16431,0
1759152107000,22,1,GPS,32.5,-86.97229766845703,-356469.65860993287,1575420000.0,16431,0
1759152107000,17,1,GPS,35.5,-340.7561950683594,-22555.38187760813,1575420000.0,16431,0
1759152107000,9,1,GPS,27.700000762939453,806.827392578125,11879.589946105552,1575420000.0,16431,0
1759152107000,5,1,GPS,30.200000762939453,218.8840789794922,-3908.4152138584177,1575420000.0,16431,0
1759152107000,21,1,GPS,29.600000381469727,535.1594848632812,-170684.7161862657,1575420000.0,16431,0
1759152107000,30,6,GALILEO,43.900001525878906,645.2970581054688,-8984.874869112857,1575420000.0,23599,0
1759152107000,27,6,GALILEO,42.29999923706055,197.8293914794922,-17376.687684916564,1575420000.0,23599,0
1759152107000,8,3,GLONASS,39.400001525878906,389.4168701171875,19268662.70698892,1605375000.0,16623,0
1759152107000,7,6,GALILEO,37.599998474121094,437.5901794433594,-85759.68135776697,1575420000.0,23599,0
1759152107000,9,5,BEIDOU,37.29999923706055,239.00906372070312,-16416.24991169176,1561098000.0,17199,0
1759152107000,10,3,GLONASS,37.900001525878906,779.1239013671875,21084761.96550241,1598062500.0,16623,0
1759152107000,24,5,BEIDOU,37.0,-184.9387664794922,-22591.50086388644,1561098000.0,17199,0
1759152107000,21,6,GALILEO,34.5,-248.4013671875,-270486.1634662591,1575420000.0,23599,0
1759152107000,21,5,BEIDOU,37.29999923706055,546.5532836914062,-7524.0575586287305,1561098000.0,17199,0
1759152107000,12,3,GLONASS,34.0,-342.4072570800781,22829563.644792702,1601437400.0,16623,0
1759152107000,1,3,GLONASS,31.899999618530273,-350.1014099121094,20686886.871722247,1602562600.0,16623,0
1759152107000,14,5,BEIDOU,31.399999618530273,-269.3634033203125,-29883.299609400914,1561098000.0,17199,0
1759152107000,11,3,GLONASS,34.5,206.8213348388672,19613719.51006008,1602000000.0,16623,0
1759152107000,7,5,BEIDOU,35.20000076293945,93.02615356445312,-19818.504117548466,1561098000.0,17199,0
1759152107000,10,5,BEIDOU,29.399999618530273,50.62014389038086,-85736.91044152039,1561098000.0,17199,0
1759152107000,22,5,BEIDOU,26.299999237060547,867.8665161132812,-432549.14656198234,1561098000.0,17199,0
1759152107000,26,5,BEIDOU,30.799999237060547,174.8874969482422,-14254.394410349778,1561098000.0,17199,0
1759152107000,19,6,GALILEO,22.0,-234.96908569335938,-42324.10660368396,1575420000.0,23599,0
1759152107000,7,3,GLONASS,27.200000762939453,945.1923828125,22274151.487669867,1604812500.0,16623,0
1759152107000,29,6,GALILEO,38.099998474121094,-5.675811767578125,-22048.97654128752,1575420000.0,23599,0
1759152107000,14,1,GPS,32.70000076293945,85.36368560791016,-7128.062772128265,1176450000.0,16431,0
1759152107000,30,1,GPS,34.70000076293945,315.5916442871094,-1649.9037198299775,1176450000.0,16431,0
1759152107000,26,5,BEIDOU,28.799999237060547,176.60780334472656,-16143.801350980531,1176450000.0,17199,0
1759152107000,21,6,GALILEO,25.5,-248.45541381835938,-299461.14403086825,1176450000.0,23599,0
1759152107000,7,6,GALILEO,24.700000762939453,436.59381103515625,-87678.68592070037,1176450000.0,23599,0
1759152107000,21,5,BEIDOU,32.599998474121094,546.9625244140625,-9479.530667489395,1176450000.0,17199,0
1759152107000,29,6,GALILEO,30.700000762939453,-5.971138000488281,508606.377558209,1176450000.0,23599,0
1759152107000,27,6,GALILEO,32.5,197.8894500732422,-19344.125146680162,1176450000.0,23599,0
1759152107000,30,6,GALILEO,33.5,645.3204956054688,521495.4791353538,1176450000.0,23599,0
1759152108000,7,1,GPS,45.29999923706055,485.42205810546875,4735.614365223679,1575420000.0,16431,0
1759152108000,14,1,GPS,40.599998474121094,86.09614562988281,-5162.517313164542,1575420000.0,16431,0
1759152108000,13,1,GPS,34.20000076293945,-308.1849365234375,-14900.701436114672,1575420000.0,16431,0
1759152108000,22,1,GPS,32.400001525878906,-85.69480895996094,-356555.8491066123,1575420000.0,16431,0
1759152108000,21,1,GPS,29.700000762939453,536.0398559570312,-170149.07802585093,1575420000.0,16431,0
1759152108000,17,1,GPS,34.5,-340.76910400390625,-22896.451851877035,1575420000.0,16431,0
1759152108000,9,1,GPS,27.799999237060547,806.7844848632812,12686.406678044994,1575420000.0,16431,0
1759152108000,5,1,GPS,29.299999237060547,219.35154724121094,-3689.3801312074065,1575420000.0,16431,0
1759152108000,30,1,GPS,41.20000076293945,316.5683288574219,551.5738282669336,1575420000.0,16431,0
1759152108000,30,6,GALILEO,44.29999923706055,646.2660522460938,-8338.991383246263,1575420000.0,23599,0
1759152108000,27,6,GALILEO,42.29999923706055,198.7794647216797,-17178.29553287432,1575420000.0,23599,0
1759152108000,8,3,GLONASS,39.400001525878906,390.4622802734375,19269044.883126788,1605375000.0,16623,0
1759152108000,7,6,GALILEO,38.0,438.5849914550781,-85321.48955667019,1575420000.0,23599,0
1759152108000,9,5,BEIDOU,37.400001525878906,239.92147827148438,-16176.68791736482,1561098000.0,17199,0
1759152108000,10,3,GLONASS,37.79999923706055,780.0750122070312,21085543.771787383,1598062500.0,16623,0
1759152108000,24,5,BEIDOU,36.79999923706055,-183.99032592773438,-22775.871912393486,1561098000.0,17199,0
1759152108000,21,5,BEIDOU,36.900001525878906,548.4837036132812,-6976.210869469971,1561098000.0,17199,0
1759152108000,21,6,GALILEO,34.400001525878906,-247.49058532714844,-270734.0170589749,1575420000.0,23599,0
1759152108000,12,3,GLONASS,34.0,-341.450439453125,22829216.23943319,1601437400.0,16623,0
1759152108000,29,6,GALILEO,37.099998474121094,-4.649752140045166,-22054.02079573596,1575420000.0,23599,0
1759152108000,1,3,GLONASS,31.899999618530273,-349.4093322753906,20686533.026715282,1602562600.0,16623,0
1759152108000,7,5,BEIDOU,34.5,91.43770599365234,-19726.792468357773,1561098000.0,17199,0
1759152108000,14,5,BEIDOU,31.399999618530273,-269.04180908203125,-30152.57904231391,1561098000.0,17199,0
1759152108000,11,3,GLONASS,33.79999923706055,208.4117431640625,19613928.126582526,1602000000.0,16623,0
1759152108000,10,5,BEIDOU,29.600000381469727,52.13368606567383,-85685.25998667971,1561098000.0,17199,0
1759152108000,26,5,BEIDOU,29.700000762939453,175.5133056640625,-14079.051808401418,1561098000.0,17199,0
1759152108000,7,3,GLONASS,26.200000762939453,945.6284790039062,22275032.879006293,1604812500.0,16623,0
1759152108000,19,6,GALILEO,21.899999618530273,-235.723876953125,-42559.49705800653,1575420000.0,23599,0
1759152108000,14,1,GPS,31.5,86.02220153808594,-7042.3539649489685,1176450000.0,16431,0
1759152108000,30,1,GPS,35.0,316.5724182128906,-1333.7139016730362,1176450000.0,16431,0
1759152108000,21,1,GPS,5.010000228881836,531.6842651367188,-364369.87433997815,1176450000.0,16430,0
1759152108000,21,6,GALILEO,25.299999237060547,-247.7366180419922,-299709.193295498,1176450000.0,23599,0
1759152108000,26,5,BEIDOU,28.200000762939453,176.96876525878906,-15966.914627358783,1176450000.0,17199,0
1759152108000,21,5,BEIDOU,32.0,547.2260131835938,-8932.422251283715,1176450000.0,17199,0
1759152108000,27,6,GALILEO,32.5,198.78646850585938,-19145.73065605556,1176450000.0,23599,0
1759152108000,30,6,GALILEO,33.5,646.2713623046875,522141.3681722568,1176450000.0,23599,0
1759152108000,29,6,GALILEO,31.0,-4.0388054847717285,508601.7474528703,1176450000.0,23599,0
1759152109000,7,1,GPS,45.0,486.71099853515625,5221.774098583206,1575420000.0,16431,0
1759152109000,14,1,GPS,40.599998474121094,87.71377563476562,-5075.480964524904,1575420000.0,16431,0
1759152109000,13,1,GPS,34.5,-306.7191467285156,-15207.938313625018,1575420000.0,16431,0
1759152109000,22,1,GPS,32.29999923706055,-83.93220520019531,-356640.5341144811,1575420000.0,16431,0
1759152109000,21,1,GPS,29.700000762939453,538.2955322265625,-169611.6680396754,1575420000.0,16431,0
1759152109000,9,1,GPS,28.0,809.18408203125,13494.802033148822,1575420000.0,16431,0
1759152109000,17,1,GPS,33.5,-340.020263671875,-23236.82217912574,1575420000.0,16431,0
1759152109000,5,1,GPS,28.5,221.38084411621094,-3468.7811035112827,1575420000.0,16431,0
1759152109000,30,1,GPS,40.900001525878906,317.83184814453125,868.8620133153163,1575420000.0,16431,0
1759152109000,30,6,GALILEO,44.599998474121094,647.5278930664062,-7692.011333605507,1575420000.0,23599,0
1759152109000,27,6,GALILEO,42.29999923706055,200.23904418945312,-16978.672023318555,1575420000.0,23599,0
1759152109000,8,3,GLONASS,39.400001525878906,392.0211486816406,19269442.942082036,1605375000.0,16623,0
1759152109000,7,6,GALILEO,38.099998474121094,440.0315856933594,-84882.07102036464,1575420000.0,23599,0
1759152109000,9,5,BEIDOU,37.5,241.11355590820312,-15936.091438777163,1561098000.0,17199,0
1759152109000,10,3,GLONASS,37.70000076293945,781.2547607421875,21086331.158465084,1598062500.0,16623,0
1759152109000,24,5,BEIDOU,36.70000076293945,-182.61888122558594,-22959.074931029172,1561098000.0,17199,0
1759152109000,21,5,BEIDOU,36.599998474121094,549.33203125,-6427.373713508947,1561098000.0,17199,0
1759152109000,21,6,GALILEO,34.400001525878906,-246.2212677001953,-270980.7825483368,1575420000.0,23599,0
1759152109000,12,3,GLONASS,33.900001525878906,-339.60723876953125,22828907.18100235,1601437400.0,16623,0
1759152109000,7,5,BEIDOU,34.20000076293945,93.45365905761719,-19633.919437290344,1561098000.0,17199,0
1759152109000,29,6,GALILEO,36.29999923706055,-3.385659694671631,-22057.959321904076,1575420000.0,23599,0
1759152109000,1,3,GLONASS,31.799999237060547,-346.5754089355469,20686191.630638003,1602562600.0,16623,0
1759152109000,14,5,BEIDOU,31.399999618530273,-268.4650573730469,-30421.31568773091,1561098000.0,17199,0
1759152109000,11,3,GLONASS,33.29999923706055,210.38145446777344,19614142.32338955,1602000000.0,16623,0
1759152109000,10,5,BEIDOU,29.600000381469727,53.85760498046875,-85632.13807204377,1561098000.0,17199,0
1759152109000,26,5,BEIDOU,28.799999237060547,179.03981018066406,-13901.244316114753,1561098000.0,17199,0
1759152109000,7,3,GLONASS,25.5,947.148681640625,22276002.982229892,1604812500.0,16623,0
1759152109000,19,6,GALILEO,21.799999237060547,-233.801513671875,-42793.82832756912,1575420000.0,23599,0
1759152109000,14,1,GPS,31.399999618530273,89.15791320800781,-6954.345714355994,1176450000.0,16431,0
1759152109000,30,1,GPS,34.599998474121094,317.9095458984375,-1016.3774522406165,1176450000.0,16431,0
1759152109000,21,1,GPS,18.600000381469727,532.3580322265625,-363837.51591941545,1176450000.0,16431,0
1759152109000,21,6,GALILEO,27.200000762939453,-247.01181030273438,-299956.55103652296,1176450000.0,23599,0
1759152109000,26,5,BEIDOU,27.600000381469727,177.95828247070312,-15789.313447036082,1176450000.0,17199,0
1759152109000,21,5,BEIDOU,31.600000381469727,548.934814453125,-8384.095993410272,1176450000.0,17199,0
1759152109000,27,6,GALILEO,32.400001525878906,200.29151916503906,-18946.071381858143,1176450000.0,23599,0
1759152109000,30,6,GALILEO,33.599998474121094,647.5494995117188,522788.36448650586,1176450000.0,23599,0
1759152109000,29,6,GALILEO,30.399999618530273,-1.7150688171386719,508599.0607044875,1176450000.0,23599,0
1759152110000,7,1,GPS,44.900001525878906,487.48822021484375,5708.819736623147,1575420000.0,16431,0
1759152110000,14,1,GPS,40.29999923706055,88.32797241210938,-4987.5834911630955,1575420000.0,16431,0
1759152110000,13,1,GPS,34.5,-306.2956237792969,-15514.674699296651,1575420000.0,16431,0
1759152110000,22,1,GPS,32.29999923706055,-83.4330825805664,-356724.38454621914,1575420000.0,16431,0
1759152110000,21,1,GPS,29.700000762939453,538.0383911132812,-169073.83886801772,1575420000.0,16431,0
1759152110000,17,1,GPS,32.70000076293945,-339.4471740722656,-23576.57724516408,1575420000.0,16431,0
1759152110000,9,1,GPS,28.200000762939453,810.2340087890625,14304.423538766801,1575420000.0,16431,0
1759152110000,5,1,GPS,28.100000381469727,223.26144409179688,-3246.407019798993,1575420000.0,16431,0
1759152110000,30,1,GPS,40.70000076293945,318.7908935546875,1187.152162905666,1575420000.0,16431,0
1759152110000,30,6,GALILEO,44.599998474121094,648.4716796875,-7044.036536109983,1575420000.0,23599,0
1759152110000,27,6,GALILEO,42.29999923706055,201.2760009765625,-16777.946749921794,1575420000.0,23599,0
1759152110000,8,3,GLONASS,39.400001525878906,393.1214294433594,19269833.704207253,1605375000.0,16623,0
1759152110000,7,6,GALILEO,38.099998474121094,441.0245666503906,-84441.58157344878,1575420000.0,23599,0
1759152110000,24,5,BEIDOU,37.099998474121094,-181.55941772460938,-23141.182305964874,1561098000.0,17199,0
1759152110000,9,5,BEIDOU,37.5,242.1509552001953,-15694.458525152295,1561098000.0,17199,0
1759152110000,10,3,GLONASS,37.599998474121094,782.2593383789062,21087115.68410114,1598062500.0,16623,0
1759152110000,21,5,BEIDOU,36.29999923706055,550.4733276367188,-5877.445497559325,1561098000.0,17199,0
1759152110000,21,6,GALILEO,34.5,-245.2711639404297,-271226.55194563506,1575420000.0,23599,0
1759152110000,7,5,BEIDOU,34.20000076293945,94.26400756835938,-19540.119043715065,1561098000.0,17199,0
1759152110000,12,3,GLONASS,33.79999923706055,-339.1393127441406,22828586.390228637,1601437400.0,16623,0
1759152110000,29,6,GALILEO,35.70000076293945,-2.4462924003601074,-22060.998173580156,1575420000.0,23599,0
1759152110000,1,3,GLONASS,31.700000762939453,-346.5373229980469,20685856.244024336,1602562600.0,16623,0
1759152110000,14,5,BEIDOU,31.299999237060547,-266.82684326171875,-30688.779267129838,1561098000.0,17199,0
1759152110000,11,3,GLONASS,32.900001525878906,209.73287963867188,19614363.388562765,1602000000.0,16623,0
1759152110000,10,5,BEIDOU,29.5,54.286251068115234,-85578.23990553018,1561098000.0,17199,0
1759152110000,26,5,BEIDOU,28.100000381469727,179.664794921875,-13722.198533789488,1561098000.0,17199,0
1759152110000,7,3,GLONASS,25.0,947.945556640625,22276938.4599143,1604812500.0,16623,0
1759152110000,19,6,GALILEO,21.700000762939453,-231.96786499023438,-43026.58410480304,1575420000.0,23599,0
1759152110000,14,1,GPS,31.299999237060547,90.27098083496094,-6864.82893290068,1176450000.0,16431,0
1759152110000,30,1,GPS,34.400001525878906,317.46270751953125,-698.9566701995209,1176450000.0,16431,0
1759152110000,7,6,GALILEO,25.399999618530273,440.0472412109375,-463349.35888635885,1176450000.0,23599,0
1759152110000,21,6,GALILEO,25.799999237060547,-246.4026336669922,-300203.2721578721,1176450000.0,23599,0
1759152110000,26,5,BEIDOU,27.100000381469727,178.60568237304688,-15611.042509232415,1176450000.0,17199,0
1759152110000,21,5,BEIDOU,30.399999618530273,550.6878051757812,-7834.1951160996105,1176450000.0,17199,0
1759152110000,27,6,GALILEO,31.899999618530273,201.2152862548828,-18745.374667740252,1176450000.0,23599,0
1759152110000,30,6,GALILEO,33.599998474121094,648.5003662109375,523436.3638383848,1176450000.0,23599,0
1759152110000,29,6,GALILEO,30.299999237060547,-2.059410333633423,508596.7921804856,1176450000.0,23599,0
1759152111000,7,1,GPS,45.20000076293945,488.4068908691406,6196.773153175949,1575420000.0,16431,0
1759152111000,30,1,GPS,40.5,319.694091796875,1506.378458632913,1575420000.0,16431,0
1759152111000,14,1,GPS,40.099998474121094,89.47662353515625,-4898.633203409845,1575420000.0,16431,0
1759152111000,13,1,GPS,34.400001525878906,-305.36614990234375,-15820.466044001165,1575420000.0,16431,0
1759152111000,22,1,GPS,32.20000076293945,-82.31107330322266,-356807.2087852098,1575420000.0,16431,0
1759152111000,21,1,GPS,29.600000381469727,539.588623046875,-168534.83644886874,1575420000.0,16431,0
1759152111000,17,1,GPS,32.20000076293945,-338.07098388671875,-23915.209769410314,1575420000.0,16431,0
1759152111000,9,1,GPS,28.200000762939453,810.4579467773438,15114.603104640322,1575420000.0,16431,0
